Date,S&P Comp. P,Dividend,Earnings,CPI,Date Fraction,GS10,Real Price,Real Dividend,Real Total Returns Price,Real Earnings,Real TR Scaled Earnings,CAPE10,TR CAPE,ECY10,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds Real Return,Real 10 Year Excess Annualized Returns,5yr_annualized_return,5yr_inflation_factor,RF,5yr_annualized_RF,5yr_excess_return,AAA,BAA,CAPE3,CAPE5,CAPE7,DFY,DFY_delta_3m,DFY_delta_12m,DFY_ma_12m,DFY_vol_12m,EY_CAPE3,EY_CAPE5,EY_CAPE7,EY_CAPE10,infl_10y_pct,ECY3,ECY5,ECY7,infl_1m,infl_yoy,infl_trend_5y,infl_gap,infl_vol_12m,rf_ann_pct,real_rf,term_spread
1874-10-01,4.53,0.33,0.46,11.60773554,1874.7916666666633,5.17,126.21428335022185,9.194417992400266,159.2649817214577,12.816461443951885,16.17260300041292,,,,1.0068942003008658,1.330483491289112,0.09169518026330503,0.08797415230288252,0.003721027960422507,13.225310215840501,0.7704926037624044,,,,,,11.183542847381592,,,,,,,,8.941710275953657,,,,,,,,-0.01613235407092295,-0.05426806711193455,,,0.015899862682188657,,,
1874-11-01,4.57,0.33,0.46,11.51265124,1874.8749999999966,5.136666666666667,128.38038099901655,9.270355739535113,162.97312322337905,12.922314061170155,16.40429686712349,,,,1.0068703591769228,1.350720483628871,0.09005090275792638,0.08917331041191146,0.0008775923460149215,12.78559026494197,0.8181798995415411,,,,,,11.3069193701897,,,,,,,,8.844141956441868,,,,,,,,-0.008191459882277763,-0.03199972717254951,,,0.01364981572892427,,,
1874-12-01,4.54,0.33,0.46,11.51265124,1874.9583333333298,5.1033333333333335,127.53762138633152,9.270355739535113,162.8839694360577,12.922314061170155,16.503662101450782,,,,1.0068465264672748,1.3600004184990284,0.09175396091007526,0.09006911079930058,0.0016848501107746827,12.156829703062355,0.8429713111851376,,,,,,11.159001077826542,,,,,,,,8.961375601863207,,,,,,,,0.0,-0.05468547363048959,,,0.010870227250222027,,,
1875-01-01,4.54,0.3275,0.4517,11.51265124,1875.041666666663,5.07,127.53762138633152,9.200125771811361,163.8631269248666,12.689150568327303,16.303298333031332,,,,1.0073431926888408,1.3693116973597868,0.08920839827406302,0.08972112928294762,-0.0005127310088846038,12.29692325727012,0.8677697578720365,,,,,,11.094225871644168,,,,,,,,9.013697860216718,,,,,,,,0.0,-0.06922563169739093,,,0.009000164377396523,,,
1875-02-01,4.53,0.325,0.4433,11.51265124,1875.1249999999964,5.03,127.25670151543655,9.12989580408761,164.47971908748775,12.4531778767755,16.095774717766734,,,,1.007315568235935,1.3793668170045832,0.09146378058280424,0.08811211747288672,0.0033516631099175243,12.680806182248938,0.8677697578720365,,,,,,11.01383704230608,,,,,,,,9.079487885637173,,,,,,,,0.0,-0.06922563169739093,,,0.009000164377396523,,,
1875-03-01,4.59,0.3225,0.435,11.51265124,1875.2083333333296,4.99,128.94222074080653,9.059665836363859,167.63406248610258,12.220014383932646,15.886888274826715,,,,1.0072879584453418,1.3894576690767646,0.09275612529953547,0.0902541770867007,0.0025019482128347814,12.544640332463718,0.8760288720428571,,,,,,11.107386676635075,,,,,,,,9.003017803490613,,,,,,,,0.0,-0.06922563169739093,,,0.009000164377396523,,,
1875-04-01,4.65,0.32,0.4267,11.60773554,1875.2916666666629,4.95,129.557708074731,8.915799265357833,169.4001709426632,11.888661082900587,15.544742568007399,,,,1.0072603633605304,1.3881193428160883,0.09069527484105944,0.08952962295902567,0.0011656518820337691,12.738766487623089,0.8360661455076535,,,,,,11.112813242445663,,,,,,,,8.998621484796267,,,,,,,,0.008259114083959629,-0.04687801311197948,,,0.009323133511175388,,,
1875-05-01,4.47,0.3175,0.4183,11.32232066,1875.3749999999961,4.91,127.68206014578641,9.069139618856195,167.93588963925143,11.948412921472586,15.715342871610488,,,,1.0072327830251093,1.433443583424613,0.09351657903820465,0.08899258683421118,0.0045239922039934655,11.840377044131301,0.831933674893818,,,,,,10.905471184611748,,,,,,,,9.169709250261997,,,,,,,,-0.024588334134290513,-0.06299180928326176,,,0.011051919200060078,,,
1875-06-01,4.38,0.315,0.41,11.13207107,1875.4583333333294,4.87,127.24946023902811,9.15150227746435,168.36996071741135,11.911479154794868,15.760658423319326,,,,1.0072052174828279,1.468486429803929,0.095914444065069,0.08938360406139712,0.006530840003671878,12.423669301526541,0.829054108437344,,,,,,10.827041317834453,,,,,,,,9.23613359037234,,,,,,,,-0.016803056167815744,-0.05644950987950548,,,0.010167244916615019,,,
1875-07-01,4.39,0.3125,0.4017,11.13207107,1875.5416666666626,4.83,127.53998412085238,9.078871307008285,169.7554251011686,11.670344332880731,15.533201426683243,,,,1.0071776667775758,1.4790671939012479,0.09826006026682488,0.08772544482871258,0.010534615438112294,13.340531353476393,0.829054108437344,,,,,,10.822136915856296,,,,,,,,9.240319243557412,,,,,,,,0.0,-0.06399945518591355,,,0.009484251894116513,,,
1875-08-01,4.41,0.31,0.3933,11.22715537,1875.624999999996,4.79,127.03595750630468,8.929965266883094,170.0750471049479,11.329533353113293,15.167917466298412,,,,1.0071501309533841,1.4770671144241894,0.10457179338880351,0.08829836215479658,0.01627343123400693,14.188365462457075,0.8220327368641376,,,,,,10.758266484330347,,,,,,,,9.295177819368224,,,,,,,,0.00854147439430597,-0.04839019752840645,,,0.010251673250772687,,,
1875-09-01,4.37,0.3075,0.385,11.13207107,1875.7083333333292,4.75,126.95893635720385,8.933609366096151,170.96862056881778,11.185169450234207,15.062452841875253,,,,1.0071226100544257,1.5003348770741327,0.10440819145589186,0.08832540736684091,0.01608278408905095,13.880613089265248,0.8376028581175776,,,,,,10.734006672910242,,,,,,,,9.316185749387804,,,,,,,,-0.008469135490373092,-0.05644950987950548,,,0.010237053162893172,,,
1875-10-01,4.3,0.305,0.3767,11.13207107,1875.7916666666624,4.710000000000001,124.925269184434,8.860978395640085,169.22437548864391,10.944034628320066,14.824842382923757,,,,1.0070951041250158,1.5110211773545867,0.11227183026903442,0.08797672773658127,0.02429510253245315,14.857359238333757,0.8376028581175776,,,,,,10.558020625613713,,,,,,,,9.471472309629746,,,,,,,,0.0,-0.04097823114257482,,,0.009653630557875558,,,
1875-11-01,4.37,0.3025,0.3683,11.03690579,1875.8749999999957,4.67,128.05363472256295,8.86412460036048,174.46269013260175,10.79225484400914,14.703571802251084,,,,1.0070676132096117,1.5348631899060345,0.11499503759337637,0.08539607874346267,0.029598958849913704,15.18725030322039,0.8534475163804038,,,,,,10.815752178142297,,,,,,,,9.24577397419399,,,,,,,,-0.008548748871758716,-0.0413237090295111,,,0.009670162270622425,,,
1875-12-01,4.37,0.3,0.36,10.9417405,1875.958333333329,4.63,129.16737538237177,8.867325541123922,176.98682242036875,10.640790649348704,14.580150130739758,,,,1.0070401373528144,1.5591547604140388,0.11035320886148181,0.081565062593568,0.028788146267913817,15.636582644025632,0.8695677917055336,,,,,,10.912548068431661,11.457962634188657,,,,,,,9.16376261281128,8.72755508048321,,,,,,,-0.008622461024014982,-0.04958985798305138,,,0.009709361963839867,,,
1876-01-01,4.46,0.3,0.3533,10.84657521,1876.0416666666622,4.59,132.98419704591717,8.945125361832993,183.2380751979971,10.534375967785321,14.515249320056585,,,,1.0047535252938302,1.5839073864861757,0.1095351820791517,0.08282497021690594,0.02671021186224576,16.497958899038956,0.8684234103973912,,,,,,11.242273113077207,11.793830766899932,,,,,,,8.894998279634239,8.479009235969011,,,,,,,-0.008697454486331524,-0.05785600693659165,,,0.009693094352608478,,,
1876-02-01,4.52,0.3,0.3467,10.84657521,1876.1249999999955,4.578333333333333,134.77322211828377,8.945125361832993,186.73028066701718,10.337583209824997,14.322873519304173,,,,1.0047443025681573,1.5914365303109221,0.109966211808318,0.08250154311141644,0.027464668696901562,15.835170842898494,0.8771971742037089,,,,,,11.401547443306011,11.947793811592302,,,,,,,8.770739278790725,8.369746044912105,,,,,,,0.0,-0.05785600693659165,,,0.009693094352608478,,,
1876-03-01,4.51,0.3,0.34,10.84657521,1876.2083333333287,4.566666666666666,134.47505127288935,8.945125361832993,187.3499608019741,10.137808743410726,14.123943829860576,,,,1.0047350802178763,1.5989867867287357,0.10901821433351011,0.08347715093962482,0.025541063393885288,16.105011556578685,0.8771971742037089,,,,,,11.391338543532475,11.917604220774786,,,,,,,8.778599601604837,8.390948226463154,,,,,,,0.0,-0.05785600693659165,,,0.009693094352608478,,,
1876-04-01,4.34,0.3,0.3333,10.75149091,1876.291666666662,4.555000000000001,130.5505921689888,9.024234481727337,182.93013405871966,10.02592450919907,14.048528498103977,,,,1.0047258582433127,1.6207662356618915,0.11192838192299148,0.08351723085888385,0.02841115106410763,16.44136959714928,0.893798776508476,,,,,,11.078031044571617,11.574499051583969,,,,,,,9.026874865908715,8.63968276763693,,,,,,,-0.008766297025473713,-0.07376500154137733,,,0.008794536150964458,,,
1876-05-01,4.18,0.3,0.3267,10.37091074,1876.3749999999952,4.543333333333333,130.35184844335092,9.35539582129313,183.7440645013712,10.188026049388217,14.361049251817699,,,,1.0047166366447913,1.6881839075548075,0.11241410249312955,0.08197173467791474,0.03044236781521481,17.686540125682292,0.9174300466498857,,,,,,11.083939852035742,11.562891473335457,,,,,,,9.02206267220346,8.648355839938866,,,,,,,-0.03539789720196118,-0.08402958621028855,,,0.011089028053771672,,,
