,Date,Actual,Predicted,RMSE,Best Parameters,Features,CV_Train_R2,CV_Valid_R2,CV_Train_RMSE,CV_Valid_RMSE
236,2019-09-01,12.563558371103088,2.1037471752802483,10.45981119582284,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.45946720920487855,-3.127649253495832,6.366631910130153,6.876196770000406
237,2019-10-01,13.20641616720426,2.752459016237391,10.453957150966868,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4593078182522713,-3.071931527756808,6.365996430695873,6.904572690586937
238,2019-11-01,12.731963726510198,3.2536491677593204,9.478314558750878,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4591923750539349,-3.0566800385768476,6.364988065800104,6.937842549319406
239,2019-12-01,12.466434965596372,2.827369940308868,9.639065025287504,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4590183837371792,-2.9997524069260106,6.364400422462516,6.946446585255464
240,2020-01-01,11.594299105377605,2.8881408040831653,8.70615830129444,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4590337033219219,-2.9947672046007887,6.362887282155486,6.961102046882928
241,2020-02-01,11.76157743975038,2.9815497225754006,8.780027717174978,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.458991437542739,-3.055227063289261,6.362050383052223,6.966809888422236
242,2020-03-01,15.062152217923009,3.3760041708837165,11.686148047039293,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4590583253447676,-3.2353953275936655,6.361216611501652,6.966126386123675
243,2020-04-01,12.76935471834647,5.333387443969912,7.435967274376559,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4589449985073751,-3.245881143618212,6.36218742498607,6.951330690144906
244,2020-05-01,13.20038330188914,4.912204834576494,8.288178467312646,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.45858568298299734,-3.4159247509701918,6.364727893768079,6.929978211199867
245,2020-06-01,12.585945053101224,4.800361187624055,7.785583865477169,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.45819371572466194,-3.695001887390952,6.367038250943432,6.8995417961621675
